floornum,replytime,user,content,liang
202楼,2018-04-23 11:19,惟愿无事常相见,我都准备好会议材料了，结果科沃尔告诉我散会了发自虎扑iPhone客户端,0
203楼,2018-04-23 11:19,对长亭晚,詹姆斯仅仅出战46分钟就赢了比赛，泰隆卢还有最后杀招未释放！骑士晋级已成定局发自虎扑Android客户端,0
204楼,2018-04-23 11:19,可怖之美,詹科联手 天下我有！！发自虎扑Android客户端,0
206楼,2018-04-23 11:19,sky到此一游,只想说一句，泰伦卢牛逼，老詹没落时代由你开启，东部列强为你纷纷点赞！发自手机虎扑 m.hupu.com,0
207楼,2018-04-23 11:19,胖胖胖胖胖蛋丶,原本以为又会是一场逆转，结果杰伦生生把嘴边的屎给拨出去了。明眼人都知道乐福受伤状态不好。可是卢知道就是不知道呀！发自虎扑iPhone客户端,0
208楼,2018-04-23 11:19,ayugogo,我骑真是吓死我了！发自虎扑iPhone客户端,0
209楼,2018-04-23 11:19,Q.er.,这就是你们说的詹科联手吧发自虎扑Android客户端,0
210楼,2018-04-23 11:19,提里库姆,发自虎扑Android客户端,0
211楼,2018-04-23 11:19,再拿一总冠军,奥拉迪波一场比一场打的菜，调整不好心态，步行者悬了发自虎扑Android客户端,0
212楼,2018-04-23 11:19,ReFra1n,会议稍微推迟两天,0
213楼,2018-04-23 11:19,打球不稳勒布朗詹姆斯,卢:我们的防守很好，只让对方得了100分，而我们超过了100分命真硬发自手机虎扑 m.hupu.com,0
214楼,2018-04-23 11:19,小明明973,又回到起点，始终相信骑士发自虎扑iPhone客户端,0
215楼,2018-04-23 11:19,King丶cc,泰伦卢：下场詹姆斯上场48分钟发自虎扑iPhone客户端,0
216楼,2018-04-23 11:19,中国有杰伦,比赛越来越精彩了,0
217楼,2018-04-23 11:19,不见长安Y,骑士总，，，，是能赢一局的发自虎扑Android客户端,0
218楼,2018-04-23 11:19,韦德之道啊,卢指导：奥迪今日的救命之恩，来日必定涌泉相报。发自虎扑Android客户端,0
219楼,2018-04-23 11:19,鹰俊不潇洒,詹姆斯牛逼，天王山见！发自虎扑iPhone客户端,0
220楼,2018-04-23 11:19,Frank_wy,第一次看球，这就是你们说的的詹科联手，天下我有吧？发自虎扑iPhone客户端,0
221楼,2018-04-23 11:19,浪子回头詹不换, 杰伦心疼地看着唱46分钟不停喉的震岳，终于再也看不下去，接过话筒：够了，接下来看我表演。  杰伦爸爸， 终于避免G5主场出局的可能了发自虎扑iPhone客户端,0
222楼,2018-04-23 11:19,M80丶,真的心疼老詹啊，这都快累死了发自虎扑Android客户端,0
223楼,2018-04-23 11:19,wuyuat2008,泰伦卢续命套餐：詹姆斯加科沃尔 ,0
224楼,2018-04-23 11:19,足球可以是方的,步行者关键球处理太差了！,0
225楼,2018-04-23 11:19,遙遠的彼岸,引用3楼 @道阻且临之 发表的:差那么一点泰伦卢和乐福就不能呼吸了你以为詹姆斯就能呼吸，这几天詹姆斯历史地位已经掉到13了，详细看另一个帖子一个大兄弟说的最新排名，科比第四，詹姆斯十三。,863
226楼,2018-04-23 11:19,梁小鼓,当蜗壳能连续命中关键三分时 你很难击败詹姆斯发自虎扑iPhone客户端,0
227楼,2018-04-23 11:19,安静地欣赏,还好年纪轻，心脏比较好，可以看完整场骑士比赛，心累一整场，还好有师弟来扮演搞笑担当发自虎扑iPhone客户端,0
228楼,2018-04-23 11:19,克城乡长,杰伦牛逼（谁在怀疑杰伦能不能打轮换的可以去看医生了。）发自虎扑Android客户端,0
229楼,2018-04-23 11:19,信陵魏无忌,詹姆斯46分钟可还行…发自虎扑Android客户端,0
230楼,2018-04-23 11:19,peter_ZNX,科沃尔太牛逼了 泰伦卢真是最强命大 果然46+就能赢下比赛 无敌战术,0
231楼,2018-04-23 11:19,1飓风1,步行者：奥拉迪波骑士：詹姆斯步行者：奥拉迪波＋科里森骑士：詹姆斯步行者：波格丹诺维奇骑士：詹姆斯步行者：小萨博尼斯骑士：詹姆斯发自虎扑Android客户端,0
232楼,2018-04-23 11:19,JUNXIANHE,这个图能用10年发自虎扑iPhone客户端,0
233楼,2018-04-23 11:19,shenhuajiji,随着张指导一声   哎   的叹息，本场比赛结束了发自虎扑Android客户端,0
234楼,2018-04-23 11:19,请叫我吉米,引用2楼 @黄小葵 发表的:这次关键时刻 终于有人站出来为老詹分担了，科沃尔连续两个三分球 太厉害了科老爷牛逼！发自虎扑iPhone客户端,5
235楼,2018-04-23 11:19,余I生,46分钟啊，这。。PS师弟是真的脏发自手机虎扑 m.hupu.com,0
236楼,2018-04-23 11:19,小刚腿,奥拉迪波最后那几波单打 真的太辣眼睛了 小萨伯尼斯状态那么好 白瞎了发自虎扑Android客户端,0
237楼,2018-04-23 11:19,苹果味橘子,卢指导：别慌，我懂球发自虎扑Android客户端,0
238楼,2018-04-23 11:19,rfrff,詹姆斯独得46。。。分钟发自虎扑Android客户端,0
239楼,2018-04-23 11:19,陪勒布朗度过漫长岁月,乐福下场爆发吧！！！球队需要你发自虎扑Android客户端,0
240楼,2018-04-23 11:19,分曹射覆,詹科联手，天下我有！发自虎扑Android客户端,0
241楼,2018-04-23 11:19,LBJ_shane,累死我老詹了 草发自虎扑iPhone客户端,0
242楼,2018-04-23 11:19,圣安东尼奥乐队总监,詹姆斯真的是个铁血战士，46分钟，这体力！发自虎扑iPhone客户端,0
243楼,2018-04-23 11:19,拉简德怀特朗多霍华德,转的图哈哈哈发自虎扑iPhone客户端,1
244楼,2018-04-23 11:19,骑毛驴上篮,感谢科沃尔最后连续2计三分，挽救了这场比赛,0
245楼,2018-04-23 11:19,乐邦德文韦,刺激刺激，好看发自虎扑Android客户端,0
246楼,2018-04-23 11:19,lovemomoa,46分钟，鲈鱼也是够可以的发自虎扑Android客户端,0
248楼,2018-04-23 11:19,任凭风吹雨打,终于用上这张图了，但是老詹居然打了46分钟，第三节还是一如既往地崩，真是服了卢指导发自虎扑Android客户端,0
249楼,2018-04-23 11:19,开开Mac,杰伦牛逼！！！发自虎扑iPhone客户端,0
250楼,2018-04-23 11:19,转身一个三分打铁,求求卢回家休息吧发自虎扑iPhone客户端,0
251楼,2018-04-23 11:19,丨两只老虎丶,看的我汗都出来了，别说了骑士总冠军！！！！发自虎扑Android客户端,0
252楼,2018-04-23 11:19,白日梦想家Sky,今天会议主题：客场分分钟给你吹成主场TX发自虎扑iPhone客户端,0
253楼,2018-04-23 11:19,JunLogan,第一节看到杰伦老师发挥不行啊，还想着把他换下去躺着好了，结果还是卢指导懂球啊，如果没有杰伦老师强行续命，今天骑士就凉凉了。,0
254楼,2018-04-23 11:19,meloc07,奥迪连续两场卧底，这一场没有神仙球救了发自虎扑iPhone客户端,0
255楼,2018-04-23 11:19,冷风吹啊,一个33岁的老将，上场46分钟，我特么怎么想骂人发自虎扑iPhone客户端,0
256楼,2018-04-23 11:19,想罪了,老詹46分钟，赢了很累，输了更累，泰伦卢统治了勒布朗的男人，我服发自虎扑Android客户端,0
257楼,2018-04-23 11:20,挣扎的稻草,翔味的冰淇淋？这场科沃尔拯救了球队，拯救了泰伦卢！泰伦卢命是真硬啊！发自虎扑Android客户端,0
258楼,2018-04-23 11:20,Jack96,34岁老将上场46分钟，泰伦卢除了死用乐邦之外真没有任何战术…发自虎扑iPhone客户端,0
259楼,2018-04-23 11:20,钰树临沨, 引用内容由于违规已被删除骑士这赛季前三节有两种套路1.一上来就落后，全场落后到第四节2.慢慢领先，半场领先十分左右，第三节被追分第四节有两种套路 对应以上两种1.詹姆斯爆种carry追分 骑士险胜 或詹姆斯carry不动 输球2.被反超 詹姆斯组织加得分一把抓 险胜 或被反超 詹姆斯累了 队友不给力 输球今天前三节属于第二种 第四节属于第二种中的第一种说实话一个赛季下来 输赢是真的看淡了 怎么样都无所谓 习惯了 佛了。发自虎扑Android客户端,4
260楼,2018-04-23 11:20,tc941,引用2楼 @黄小葵 发表的:这次关键时刻 终于有人站出来为老詹分担了，科沃尔连续两个三分球 太厉害了名字里带科的都很厉害？,4
261楼,2018-04-23 11:20,格格小棉袄,芬孙就是一颗老鼠屎，真jb恶心发自手机虎扑 m.hupu.com,0
262楼,2018-04-23 11:20,彩虹sola,泰伦卢：詹姆斯的出场时间还是不够啊！,0
263楼,2018-04-23 11:20,小路路路路,科沃尔两个飘逸三分！看湿了！天若有情天亦老，我为卢导续一秒！天若有情天亦老，能续几秒是几秒！师弟打老詹的球队总是那么激情四射发自手机虎扑 m.hupu.com,0
264楼,2018-04-23 11:20,聆听阳光,引用18楼 @助板高手 发表的:老实说，现在我看骑士的数据，看的不是勒布朗的得分，是出场时间。师弟真恶心。我要带意大利炮去干他发自虎扑Android客户端,8
265楼,2018-04-23 11:20,我真是小白,c了詹姆斯46分钟，外加科沃尔两个续命3分，奥迪蜜汁命中率，麦克米兰神之换人，这也才赢了3分，有的打咯,0
266楼,2018-04-23 11:20,being马特,詹姆斯以后每一场比赛出场时间绝不会少于45分钟,0
267楼,2018-04-23 11:20,dy6491465,伴随着奥迪的得分递减，是老詹出场时间的递增……这场没想到的杰伦拯救了克利夫兰。发自虎扑Android客户端,0
268楼,2018-04-23 11:20,TEA明日香,讲个笑话，今天步行者主场,0
269楼,2018-04-23 11:20,nonoyesyes,当需要有人站出来的时候科沃尔牛逼发自虎扑iPhone客户端,0
270楼,2018-04-23 11:20,骑士老将科沃尔,只要三分稳定输出 我破骑还是那只能进总决赛的球队！发自虎扑iPhone客户端,0
271楼,2018-04-23 11:20,一米六八大中锋,唠嗑最后是真的强啊发自虎扑Android客户端,0
272楼,2018-04-23 11:20,axijiuxiang,卢：杰伦老师，你可真是救了我啊！詹科联手，胜利带走！还有多说一句，乐福，你可长点心吧！！！发自虎扑Android客户端,0
273楼,2018-04-23 11:20,秋大大,老詹46分钟，超人也不能这么用啊发自虎扑Android客户端,0
274楼,2018-04-23 11:20,2个2连冠LBJ,擼：詹姆斯出场44分钟不会是常态   48分钟才是发自虎扑iPhone客户端,0
275楼,2018-04-23 11:20,定体力立体车库,科沃尔牛逼！！！发自虎扑Android客户端,0
276楼,2018-04-23 11:20,Kobe4Eer,引用178楼 @iameasy81 发表的:太厉害了这俩球发自虎扑Android客户端,0
277楼,2018-04-23 11:20,列克星顿,周杰伦-张震岳联合演唱会发自手机虎扑 m.hupu.com,0
278楼,2018-04-23 11:20,钰树临沨,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。我说实话，史蒂芬森就是不要脸。发自虎扑Android客户端,402
279楼,2018-04-23 11:20,zhangyiwen, 引用内容由于违规已被删除铁成这样骑士都只能险胜，害怕啊发自虎扑Android客户端,1
280楼,2018-04-23 11:20,洛特g,勒布朗真的不容易，骑士加油发自虎扑Android客户端,0
281楼,2018-04-23 11:20,KYamazing,今天真的要多谢科沃尔啊，最后站了出来，连续2个三分,0
282楼,2018-04-23 11:20,ypw_1993,东部三组比赛要打天王山。。。热火：我是谁？我在哪？发自虎扑Android客户端,0
283楼,2018-04-23 11:20,懂球朱锅, 引用内容由于违规已被删除隔壁的一周老遛蜜气的把电脑都快砸了，看得真爽发自虎扑iPhone客户端,2
284楼,2018-04-23 11:20,5293forever,引用18楼 @助板高手 发表的:老实说，现在我看骑士的数据，看的不是勒布朗的得分，是出场时间。咳 巧了 我也是发自手机虎扑 m.hupu.com,0
285楼,2018-04-23 11:20,特意小黑屋,奥迪把自己当法拉利了 最后那个球如果是杜兰特、库里、哈登等巨星肯定会判争球,0
286楼,2018-04-23 11:20,草根葬花,奥迪终结了比赛,0
287楼,2018-04-23 11:20,ttbig,卫平布莱恩特全场高频词汇，对对对对。。。。,0
288楼,2018-04-23 11:20,慕容柳吹风,  发自虎扑iPhone客户端,0
289楼,2018-04-23 11:20,张黎明是我,骑半先，骑三崩，骑迷卒。发自虎扑iPhone客户端,0
290楼,2018-04-23 11:20,灰丶伊人,能打败卢指导的只有出场时间了发自虎扑iPhone客户端,0
291楼,2018-04-23 11:20,诸葛迟迟,这么说，天王詹又一次现世了？发自虎扑Android客户端,0
292楼,2018-04-23 11:20,虎扑找乐吇,詹科联手太强了！最后袭胸。。。老詹懵了哈哈哈！PS卢：詹姆斯根本不想让自己休息！发自虎扑Android客户端,0
293楼,2018-04-23 11:20,1飓风1,引用5楼 @凯尔特加油 发表的:科沃尔两记三分把骑士从悬崖边拉上来，但并没有宣判步行者死刑，4分分差结果自己选择不好攻不进崩了（奥迪面壁），当然骑士那段时间防守也挺给力，也没犯什么错误。东部系列赛除了76人，都2:2要打天王山了，刺激刺激！所以，76人总冠军发自虎扑Android客户端,0
294楼,2018-04-23 11:20,LeBron0806,引用18楼 @助板高手 发表的:老实说，现在我看骑士的数据，看的不是勒布朗的得分，是出场时间。说实话，开心不起来，靠老詹一人苦撑、科神第4节开挂，之后的路很艰难,6
295楼,2018-04-23 11:20,kaibuliaokou,今天不是杰伦的续命三分，又交代了，卢指导命真硬。,0
296楼,2018-04-23 11:20,龙宪森,看着是真的累啊！发自虎扑iPhone客户端,0
297楼,2018-04-23 11:20,zhx421,发自虎扑Android客户端,0
298楼,2018-04-23 11:20,韦德之道啊,詹科联手，天下无敌。最后那两三分看湿了。发自虎扑Android客户端,0
299楼,2018-04-23 11:20,追风箭,46分钟啊，老詹身体真好啊发自虎扑Android客户端,0
300楼,2018-04-23 11:20,部落大灰狼, 引用内容由于违规已被删除乐福不卧底，骑士赢得没这么艰难,0
301楼,2018-04-23 11:20,矿泉水不解渴, 引用内容由于违规已被删除奥迪一场不如一场啊，史蒂芬森也是个逗比，太愣了发自虎扑iPhone客户端,0
302楼,2018-04-23 11:20,慵懒的伪球迷,詹科联手，天下我有？发自虎扑iPhone客户端,0
303楼,2018-04-23 11:20,等你下课114,泰伦卢我俏丽吗对不起作为破骑球迷理性是不存在的了这辈子都不存在的了发自虎扑Android客户端,0
304楼,2018-04-23 11:20,梦想才能让心跳存在,感谢杰伦最后时刻送的两发销魂火箭，太救命了，另外最后时刻泰伦卢一看马上要赢了，马上站出来吼两句假装有战术的样子，命真的硬。发自虎扑Android客户端,0
305楼,2018-04-23 11:20,转角遇难,泰伦卢这样搞下去，老詹季后赛要场均45分钟起步？？？发自手机虎扑 m.hupu.com,0
306楼,2018-04-23 11:20,可爱豆豆,太爽了 看看卫平那不甘心的表情啊哈哈哈发自虎扑iPhone客户端,0
307楼,2018-04-23 11:20,sd5909803,"非维斯布鲁克球迷,不过有句说句就奥拉这种表现还用来埋汰维斯布鲁克说不过去吧发自虎扑Android客户端",0
308楼,2018-04-23 11:20,OKC神龟大威少,骑士赢得两场老詹一场46分，一场46分钟发自虎扑Android客户端,0
309楼,2018-04-23 11:20,JRssssss, 引用内容由于违规已被删除卢：我就是包夹发自虎扑Android客户端,1
311楼,2018-04-23 11:20,Lainaldinho,泰伦卢：詹姆斯上场44分钟不会是常态  上场46分钟才是,0
313楼,2018-04-23 11:20,wusll,泰伦卢*河蟹*！！！发自虎扑Android客户端,0
314楼,2018-04-23 11:20,西绝成疑,史蒂芬森与詹姆斯的比赛里，永远是一个神奇的存在,0
315楼,2018-04-23 11:20,我的人生导师LBJ,HOOOOOOOOOOME！！！Let's Go Home，CAVS！！！发自虎扑Android客户端,0
