floornum,replytime,user,content,liang
188楼,2018-04-22 05:19,Iverting,比德四年，大帝深夜喂屎。发自虎扑iPhone客户端,1
189楼,2018-04-22 05:19,苏仙单挑王,伊娃的前板也太给力了口巴，恭喜76人发自虎扑iPhone客户端,0
190楼,2018-04-22 05:19,小鬼吃大鬼,76人总冠军！！！76人总冠军！！！76人总冠军！！！76人总冠军！！！76人总冠军！！！……发自虎扑iPhone客户端,0
191楼,2018-04-22 05:19,goback211,大帝今天差评 太软了 不敢往里打发自虎扑Android客户端,0
192楼,2018-04-22 05:19,huangjingsun5,非常精彩刺激的肉搏赛，尽管今天76人这么多失误，但是…有天赋真的可以为所欲为！发自虎扑Android客户端,0
193楼,2018-04-22 05:19,LegendHAN,真他娘的气，输得真的不甘心！又是最后崩盘！！妈的！发自虎扑iPhone客户端,0
194楼,2018-04-22 05:19,爱吃包的猪,大帝进攻端有点迷失，好在防守端还是无敌，西蒙斯用第一个季后赛三双凯瑞发自虎扑Android客户端,0
195楼,2018-04-22 05:19,McJack,我韦已经让我看湿了，36岁高龄我的偶像还能有这种时刻，夫复何求 夫复何求呢,0
196楼,2018-04-22 05:19,AI丶Hardy,费城加油！！！捍卫主场！！！拿下热火！！！发自虎扑Android客户端,0
197楼,2018-04-22 05:19,九宫江少,干得好！！！！发自虎扑Android客户端,0
198楼,2018-04-22 05:19,车头芬,温斯洛太厉害了，1分钟内连续两次失误把热火棺材板盖上了。发自虎扑iPhone客户端,0
199楼,2018-04-22 05:19,猜amam,这场比赛真的太激烈了 韦德真的强啊 大帝进攻端各种辣眼睛幸好在防守还是非常强 西帝用了上半场时间来适应了防守 未来可期啊发自虎扑Android客户端,0
200楼,2018-04-22 05:19,svendall,大帝下盘力量硬伤显出来了，这场进攻灾难... 幸好防守一直在，撑出一片禁飞区这场首功 席梦思 雷迪克 伊利亚发自虎扑iPhone客户端,0
201楼,2018-04-22 05:19,教练我也想养生,76人真的硬！热火这个强度 手感完全被影响下 生生靠防守逆转  发自虎扑iPhone客户端,0
203楼,2018-04-22 05:19,天选之子恩比德,大帝已死，西帝当立！！！！！发自虎扑iPhone客户端,0
204楼,2018-04-22 05:19,韦德赛后接受采访时说,尽力了尽力了发自虎扑iPhone客户端,0
205楼,2018-04-22 05:19,广式铁拳,韦德真的看湿了 强行续命  无奈天赋实在是碾压   西帝冷静下来后真的强。  和老詹真的难兄难弟。发自虎扑Android客户端,0
206楼,2018-04-22 05:19,Yuudachi,76人这都赢了，未来可期,0
207楼,2018-04-22 05:19,一瞪大湿来也,不要黑了，好多记者都说这是我韦最后一个主场了(看来可能也是了)，估计赛季结束可能就退役了，唉，系列赛大概率4:1了，心凉凉的发自虎扑Android客户端,0
208楼,2018-04-22 05:19,不朽的人,骚韦尽力了，但一个季后赛球队关键时刻全靠一个36岁的老家伙，只能说实力真的很有限，76人如果能再冷静点，会让所有对手都头疼发自虎扑iPhone客户端,0
209楼,2018-04-22 05:19,61喝芦荟,岁月偷走了你的闪电偷不走一时的惊艳 你没法苛责韦德了……为了这支球队 闪电侠付出了自己的一切发自虎扑iPhone客户端,0
210楼,2018-04-22 05:19,木子颖斤欠,再接再厉啊，76人！发自虎扑iPhone客户端,0
211楼,2018-04-22 05:19,jjjames123,引用110楼 @meier1910 发表的:这个尺度76人都能赢，实在不可思议。第四节76人打的太好了，大帝防守无敌，然后球队最后的篮板很给力,2
212楼,2018-04-22 05:19,明明哦你好,该吹还是吹，双帝牛逼。该说还是说，失误双帝。。。发自虎扑Android客户端,0
214楼,2018-04-22 05:19,Super麒麟臂,费城真的要崛起了 韦德真的厉害！！！76人总冠军！！！发自虎扑iPhone客户端,0
215楼,2018-04-22 05:19,犀首先生,双帝及时觉醒了，拿下比赛。虽然这一场没有射手超神，但是76磨出一场关键胜利啊！发自虎扑iPhone客户端,0
216楼,2018-04-22 05:19,大帝主宰联盟,开局打得也是太快了，把自己差点带翻车。今天大帝进攻太坑，不过盖帽给力。JJ和伊娃大腿！,0
217楼,2018-04-22 05:19,什么叫摆烂,熬夜没睡等着看我费的这场球西帝是真的为所欲为 开局连续助攻 中间有连续两次单挑约翰逊打进 末节还秀一手高难度转身后仰跳投+一条龙爆扣 不出意料砍下三双伊娃自从季后赛开打以来就一直很强硬！ 看好我费用长合约留下他 雷公公嘛这场看下来还是有点用的 我费缺点也是很明显的 整场下来成吨的失误看得我是真的头皮发麻 大帝这场感觉被针对了 进攻端有点迷顶着两三个人XJB突 投篮手感也不好 不过毕竟是年轻队伍 相信随着季后赛进行我费会变得更强！！发自虎扑Android客户端,0
220楼,2018-04-22 05:19,樱木_heiKOS,绞肉机大战，在今天如此多的失误下，76人还赢了，确实可怕发自虎扑iPhone客户端,1
221楼,2018-04-22 05:19,距离高考还很久,看到雷迪克两分进了的时候 我就知道比赛不妙了 韦德尽力了唉.......但是看到韦德这样的表现 韦蜜真的知足了发自虎扑iPhone客户端,0
222楼,2018-04-22 05:19,曾田练,大帝这场虽然进攻不行 但是防守很稳啊发自虎扑iPhone客户端,1
223楼,2018-04-22 05:19,Tracy老肥麦,引用8楼 @大爱窝瓜 发表的:“岁月虽然偷走了我的闪电，但我心中依然万马奔腾。”@Tracy老肥麦 展哥这话说的真棒谢谢jrs的支持，凌晨陪大家一个人解说这场比赛，这是一场绞肉机式的季后赛，热火队的防守强度很大，双方的火药味很浓，我觉得这是76人这批年轻球员需要去面对的，我更佩服的是76人西蒙斯在下半场恢复冷静后对球队的梳理，雷迪克稳定的发挥，恩比德的防守，这是一支不仅仅只依靠天赋打球的球队，他们能在比赛当中成长，调整，不简单。韦德真的是真的尽力了，你不能要求他做的再多了，岁月啊岁月啊。发自虎扑iPhone客户端,2235
224楼,2018-04-22 05:19,梦里还魂活见知心鬼,真的，摆烂的球队这么多，接连等来大帝西帝明年还有完全健康的儿子，这个真的百年一见发自虎扑Android客户端,0
225楼,2018-04-22 05:20,忘记从前事,热火的防守强度终归还是不能持续整场，76人越打越好，布朗是个好教练发自虎扑iPhone客户端,0
226楼,2018-04-22 05:20,feifly,76人东决有望发自手机虎扑 m.hupu.com,0
227楼,2018-04-22 05:20,胖颖飞刀,如果保持健康，西帝比丑恩更值得当老大去培养发自虎扑Android客户端,0
228楼,2018-04-22 05:20,dad丨,引用1楼 @胡龍貓 发表的:大帝今天躺在地上的时间快比站着多人类躺板精华啊。 。 。装什么啊，服了。发自虎扑iPhone客户端,0
229楼,2018-04-22 05:20,干翻恩比德,最后恩比德那个是个好冒发自虎扑iPhone客户端,0
230楼,2018-04-22 05:20,我是富儿子他爸,虽然大帝进攻挣扎，但是最后连着大帽，真的厉害发自虎扑Android客户端,0
231楼,2018-04-22 05:20,GSW法则,团结或死相信过程发自虎扑Android客户端,0
232楼,2018-04-22 05:20,过程即是答案,神仙打架啊。发自虎扑iPhone客户端,0
233楼,2018-04-22 05:20,isojoyrich,大帝这防守就值顶薪啊发自虎扑iPhone客户端,0
234楼,2018-04-22 05:20,jwd壮哉大皇马,大帝这护框能力现役中锋第一发自虎扑iPhone客户端,1
235楼,2018-04-22 05:20,OHUI/,热火这个3号新秀真爆啊，而且最后时刻也敢打。我有预感：如果未来他进总决赛的话，可以场均30+发自虎扑iPhone客户端,0
236楼,2018-04-22 05:20,黑暗騎士,迈阿密只有一个巨星，36岁的老韦德心中依旧万马奔腾。发自虎扑Android客户端,0
237楼,2018-04-22 05:20,当门将的好前锋,对于韦德，不管是哪边的球迷都应该给予充分的尊重，最后时刻，韦德险些靠自己1人干掉了对面76人……发自手机虎扑 m.hupu.com,3
238楼,2018-04-22 05:20,恩比德他大吗,骚韦最后的表现让人动容！西蒙斯真的是季后赛处男吗？太可怕了！！！发自虎扑Android客户端,0
240楼,2018-04-22 05:20,cffmask,啥也不用说，相信过程！发自虎扑iPhone客户端,0
241楼,2018-04-22 05:20,徘徊在文明外的人,说真的篮板丢太多了韦密看的贼感动发自虎扑Android客户端,0
242楼,2018-04-22 05:20,泻药6,不吹不黑，本场功臣雷迪克发自虎扑Android客户端,3
243楼,2018-04-22 05:20,kayura,只求韦德晚点退役，这样的季后赛表现我还想多看几年。发自虎扑Android客户端,0
245楼,2018-04-22 05:20,中了双色球,76人总冠军！！！,0
246楼,2018-04-22 05:20,阿倫埃泽尔艾弗森,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？安东尼在角落瑟瑟发抖！发自虎扑Android客户端,389
247楼,2018-04-22 05:20,过程即是答案,韦德再年轻5岁，哦不。再年轻3岁。这场我费就彻底交代了……发自虎扑iPhone客户端,0
248楼,2018-04-22 05:21,请叫我汉哥,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？可能是雷霆……发自虎扑Android客户端,73
249楼,2018-04-22 05:21,飞吧VC,这场比赛热火把自己能做的发挥到了极致，给予了76人很大的压力，也一度让76人的小伙子们乱了分寸。但是在布朗教练的鸡汤帮助下，76人冷静下来了，发挥出了应有的水平，然后依靠天赋的优势逆转了比赛。这场球非常精彩，这才是季后赛的样子，76人的年轻人会感谢这样一场比赛带给他们的经验和提升。总而言之，对于一个中立球迷，这个夜晚看的很爽发自虎扑iPhone客户端,0
250楼,2018-04-22 05:21,-Alays,这场比赛大帝好像全程腿发不上力，单打倒地都倒了几次了。上半场两队的身体对抗是真的强啊，不知道还以为这是在打橄榄球。最后，稍微心疼一下沙丞相被膝盖顶了两次的小兄弟吧.....发自虎扑iPhone客户端,0
252楼,2018-04-22 05:21,灰熊领袖王哲林话真多,引用8楼 @大爱窝瓜 发表的:“岁月虽然偷走了我的闪电，但我心中依然万马奔腾。”@Tracy老肥麦 展哥这话说的真棒他今天的解说水平有待加强。带了很多波节奏发自虎扑Android客户端,10
253楼,2018-04-22 05:21,格雷格丨波波维奇,最后两分钟，西蒙斯接过了韦德的衣钵。发自虎扑iPhone客户端,1
254楼,2018-04-22 05:21,大爱窝瓜,引用223楼 @Tracy老肥麦 发表的:谢谢jrs的支持，凌晨陪大家一个人解说这场比赛，这是一场绞肉机式的季后赛，热火队的防守强度很大，双方的火药味很浓，我觉得这是76人这批年轻球员需要去面对的，我更佩服的是76人西蒙斯在下半场恢复冷静后对球队的梳理，雷迪克稳定的发挥，恩比德的防守，这是一支不仅仅只依靠天赋打球的球队，他们能在比赛当中成长，调整，不简单。韦德真的是真的尽力了，你不能要求他做的再多了，岁月啊岁月啊。辛苦啦！！,8
255楼,2018-04-22 05:21,骚刀马努,不得不说，西蒙斯以后练成投篮，或者只要提高罚球命中，76人年年争冠发自手机虎扑 m.hupu.com,0
256楼,2018-04-22 05:21,WSCIGSW,这场比赛的对抗和火药味绝对是总决赛级别的！36岁的韦德啊！第四节真的力挽狂澜，看湿了。 76人的韧性真的令人惊叹，这种对抗，这种吹罚尺度。作为青年军来说。能拼下来。真的不简单  这场球。熬夜不亏！发自虎扑iPhone客户端,1
257楼,2018-04-22 05:21,霍詹哈,大帝今天各种血帽是真的恐怖 全力西末节后仰 暴扣  比赛结束那一笑看湿了 76人总冠军发自虎扑iPhone客户端,0
258楼,2018-04-22 05:21,基朗拿度,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？接着甜瓜22中10，输8分？发自虎扑iPhone客户端,186
259楼,2018-04-22 05:21,   哈利路亚s,大帝在回防的时候摘掉面具还能盖个帽。。。。给跪了发自虎扑iPhone客户端,0
260楼,2018-04-22 05:21,老詹的郭达,西帝三双，大帝血帽精彩，可惜了韦大爷的一波骚操作发自虎扑Android客户端,0
261楼,2018-04-22 05:21,lyh-mvp,引用1楼 @胡龍貓 发表的:大帝今天躺在地上的时间快比站着多人类躺板精华啊。 。 。最后一幅图是VIP视角嘛 hhhhh发自虎扑Android客户端,2
262楼,2018-04-22 05:21,3号闪电腮帮侠,真是服了 前面看着打得挺好到第四节全都懵了 一个比一个不敢打 防守也防不住 熬夜看得好恶心发自虎扑Android客户端,0
264楼,2018-04-22 05:21,静静看球的郭少侠,闪电已去马犹在，迈阿密的主场还得靠36岁的韦德来守护，韦德最后一节的表现又让人看湿了！！季后赛历史上第5个拿到三双的新秀，西帝是真的6啊！发自虎扑iPhone客户端,0
265楼,2018-04-22 05:21,zNO.27,丑恩长点心吧，别再失误爆炸了，不过防守端还是要说大帝牛逼，另外恭喜鸡王三双到手，加油76人！！！发自虎扑iPhone客户端,0
267楼,2018-04-22 05:21,有半月板的闪电侠,关键球还是要靠韦德，加油吧热火发自虎扑iPhone客户端,0
268楼,2018-04-22 05:21,CVN78航母,蒙斯元年，先帝比德昏庸无道，改立西蒙斯为天子，名号西帝，从此百姓安康、风调雨顺，开启太平盛世。发自虎扑Android客户端,0
269楼,2018-04-22 05:21,hengnanG,韦德不容易啊，看的难受发自虎扑iPhone客户端,0
270楼,2018-04-22 05:21,Cmo,引用1楼 @胡龍貓 发表的:大帝今天躺在地上的时间快比站着多人类躺板精华啊。 。 。非要捧一踩一？发自虎扑Android客户端,0
272楼,2018-04-22 05:21,奇犽Zoldyck,相信过程！！！！发自虎扑iPhone客户端,0
273楼,2018-04-22 05:21,ChrisLand,引用244楼 @弹劾川普 发表的:大帝摔了一整场想找哨子，越打越软真是看不下去，像个孩子一样还要哄着，这状态回到主场依然有的打适应适应咯 丑恩就是需要这样吃瘪学习的发自虎扑iPhone客户端,0
274楼,2018-04-22 05:21,前妻新垣结衣,第四节，韦德强行续命过程中，西蒙斯一个双手爆扣，恩比德一个大帽，真是不得不感叹，NBA是年轻人的天下，可以说是新老交替的一场季后赛比赛。这一场的韦德，真是耗尽油箱最后一点油，比赛最后第三四分钟那个争抢篮板，高高跃起，真的让我恍惚了，原来韦德的魂还在。发自虎扑iPhone客户端,2
275楼,2018-04-22 05:21,Arvin_Wade,这会不会是韦德最后一场热火主场的比赛？倾尽全力还是换不回一场胜利。。。希望下一场小伙子能给力，把大爷再带回主场啊发自虎扑Android客户端,0
276楼,2018-04-22 05:21,未来霸王奥卡福,我爱雷迪克！！！！发自虎扑iPhone客户端,0
277楼,2018-04-22 05:21,abyss7,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？暗示瓜瓜22中10，输8分发自虎扑iPhone客户端,42
278楼,2018-04-22 05:21,GF0030,感觉这种比赛观赏性比较大，三分少，对抗强发自虎扑Android客户端,0
