floornum,replytime,user,content,liang
195楼,2018/4/21 9:39,manbaout,JR这球扔完了，这种茫然无措战战兢兢的感觉……发自虎扑iPhone客户端,0
197楼,2018/4/21 9:39,TaroFox,JR还是原来的味道发自虎扑iPhone客户端,0
198楼,2018/4/21 9:39,保姆刘继芬,开心一个字，我只说一次，詹姆斯太累了发自虎扑Android客户端,0
199楼,2018/4/21 9:39,Ppresent,鲈鱼不换 下赛季詹姆斯还是走吧，跟着鲈鱼浪费青春,0
200楼,2018/4/21 9:39,生活混合体,看了今天的球，发现一个巧合。。。去年首轮有一场骑士打步行者，骑士半场落后26分硬生生扳回来，创造季后赛史上最大分差逆转纪录...今天G3步行者半场落后17分同样逆转取胜，有往有来...那么问题来了去年当家泡椒13号 今年奥迪4号而26-17=13-4说明奥迪和詹皇之间差了一个9所以伊巴卡今年必来步行者！！！发自虎扑iPhone客户端,1
201楼,2018/4/21 9:39,神奇的橘子,现在的骑士顺风看詹姆斯，逆风靠詹姆斯，绝境只剩詹姆斯。。老汉毕竟是33岁老将了啊，每场当爹又当妈还要打40分钟，真的心疼。。其他人长点心吧。发自虎扑iPhone客户端,1
202楼,2018/4/21 9:39,被摸到的西决地板,老詹尽力了……步行者牛逼发自虎扑iPhone客户端,0
203楼,2018/4/21 9:39,我登V587,这都被翻盘也是醉了以为骑士这场稳赢，半场领先10+还是不稳，下场骑士半场要领先20分才可以发自虎扑Android客户端,0
204楼,2018/4/21 9:39,做个宝可梦,不会做动图。。。感受下骑士最后的篮下防守。。发自虎扑Android客户端,1
205楼,2018/4/21 9:39,约翰柯林斯,步行者牛逼，17分大逆转发自虎扑Android客户端,0
206楼,2018/4/21 9:39,饭拔丝藤,博格达杀器，防得好，投得准发自虎扑Android客户端,0
207楼,2018/4/21 9:39,野原辛之助,真的只想问一句泰伦卢到底有什么秘密武器？詹姆斯48+48？上48分钟？得48分carry？在首轮看到逼不得已的全力詹真的是心情复杂发自虎扑Android客户端,0
208楼,2018/4/21 9:39,热热热热热火?,稳住，我们能赢发自虎扑iPhone客户端,0
209楼,2018/4/21 9:39,kekeguai,我个人觉得遛马最后的后卫线都快吓尿了。。。。,0
210楼,2018/4/21 9:39,一生忠爱詹姆斯,服了泰伦卢,0
211楼,2018/4/21 9:39,詹姆斯雷蒙勒布朗,这比赛看得我吃了屎一样难受发自虎扑iPhone客户端,1
212楼,2018/4/21 9:39,全明星放假我不放假,我们成功把对手得分限制在100以下发自虎扑Android客户端,0
213楼,2018/4/21 9:39,Jayhawk20,看的闹心。。发自虎扑iPhone客户端,0
214楼,2018/4/21 9:39,拉风的24号昵称,精彩！！！！发自虎扑Android客户端,0
215楼,2018/4/21 9:39,骑士球迷心真塞,难过。。jr这球。。唉 这尼玛看着真的心塞发自虎扑iPhone客户端,0
216楼,2018/4/21 9:39,炒一个鸡蛋,乐福下半场就投了2球。。。。。。发自虎扑iPhone客户端,0
217楼,2018/4/21 9:39,我们这些努力不简单,今天全场shh给卢指导开大会的节奏发自虎扑Android客户端,0
218楼,2018/4/21 9:39,一庭庄梦易沽酒,詹姆斯一轮游？谁敢相信发自虎扑iPhone客户端,0
219楼,2018/4/21 9:39,乏味丶,jr不会长传你倒是给乐福啊！！,0
220楼,2018/4/21 9:39,凤梨都被占了,这个三分进了后其实是有机会的，还有5秒，可以卢教练没暂停了。发自虎扑Android客户端,0
221楼,2018/4/21 9:39,世界很空海水很咸,吃了屎，吃了屎。发自虎扑iPhone客户端,0
222楼,2018/4/21 9:39,710948650,鲈鱼我不想多说，但这个哨子有点神奇发自虎扑iPhone客户端,0
223楼,2018/4/21 9:39,lion功必洋,勒布朗夏天来我费吧，在骑士真的看不到希望发自虎扑Android客户端,0
224楼,2018/4/21 9:39,jeremy8884,jr真是把xjbd战术贯彻到底啊发自虎扑iPhone客户端,0
225楼,2018/4/21 9:39,斯蒂分库里,队友cba 老詹尽力了发自虎扑iPhone客户端,0
226楼,2018/4/21 9:39,韩国海警,很好，醒来又是一口虐翔。发自虎扑iPhone客户端,0
227楼,2018/4/21 9:39,Lucas_Paul,裁判尽力了,0
228楼,2018/4/21 9:39,发了芽的土豆,不听不听！骑士总冠军！发自虎扑Android客户端,1
229楼,2018/4/21 9:39,royalx8,看骑士的球和吃翔有什么区别？发自虎扑iPhone客户端,0
230楼,2018/4/21 9:39,快穿上你的鞋啊,这场球真刺激啊 最后看的好紧张 詹姆斯个乐福的二个三分球 牛逼发自虎扑iPhone客户端,0
231楼,2018/4/21 9:39,klpk222,"今天这场球真锻炼人啊，落后那么多反超,我溜加油",0
232楼,2018/4/21 9:39,大战舰,科沃尔今天干嘛了？发自虎扑Android客户端,0
233楼,2018/4/21 9:39,幸福过了头,引用4楼 @凯文摩尔 发表的:JR真厉害，先是让达伦科里森跑到后场拖延了时间，再来一个惊天地泣鬼神的最后一球，大写的服关键时刻除了老詹身后除了乐福没有一个人可以站出来，哎！这下好了，有詹姆斯的球队第一次在季后赛首轮1-2落后，如果每场都要詹姆斯得40+才能赢球，今年还是到此为止吧。詹姆斯已经33岁了。不想再见到鲈鱼一脸懵逼的站在场边了，真心的。最后这球jr也没办法发自虎扑Android客户端,1319
234楼,2018/4/21 9:39,拉什福德19号,王侯将相宁有种乎，王朝的一角已经动摇，今年是东部其他球队最好的机会了发自虎扑Android客户端,0
235楼,2018/4/21 9:39,一直很优秀,詹姆斯尽力了，队友cba,0
236楼,2018/4/21 9:39,王朝之路xu,心疼老詹，加油三旬老汉发自虎扑iPhone客户端,0
237楼,2018/4/21 9:39,对长亭晚,JR真的是。。。骑士这么打詹姆斯也得累趴下啊。发自虎扑Android客户端,0
238楼,2018/4/21 9:39,安久拉baby,裁判真厉害   步行者总冠军发自虎扑Android客户端,0
239楼,2018/4/21 9:39,aviero,开会 开会,0
240楼,2018/4/21 9:39,mhy平方,谁能告诉我最后发生了什么...发自虎扑iPhone客户端,0
241楼,2018/4/21 9:39,11612999,领先4分干嘛不玩点球大战！！！差点翻车！！！发自虎扑Android客户端,0
242楼,2018/4/21 9:39,心灵别境,不说了！！！！！！发自虎扑iPhone客户端,0
243楼,2018/4/21 9:39,三斤的熊猫,为什么不把那该死的球给乐福?!发自虎扑Android客户端,1
244楼,2018/4/21 9:39,不大的小黄鱼,看球晚，这就是你们说的波神？发自虎扑iPhone客户端,0
245楼,2018/4/21 9:39,chrismcgrady,引用2楼 @牛顿说詹在巨人肩膀上 发表的:真的想要让老詹场场拿45分才能赢球么，今天又打了42分钟了，又要进攻又要防守还要被对面打死，还想要老詹做什么！！鲈鱼这种教练真是浪费老詹的巅峰讲真，说实话，詹姆斯不上这么久这球早就凉了。你詹上场时间长和场上有机会赢，现在来看不能兼得。你也不能怨卢教练，谁不想赢球呢？发自虎扑iPhone客户端,40
246楼,2018/4/21 9:39,我是小黄啊,引用2楼 @牛顿说詹在巨人肩膀上 发表的:真的想要让老詹场场拿45分才能赢球么，今天又打了42分钟了，又要进攻又要防守还要被对面打死，还想要老詹做什么！！鲈鱼这种教练真是浪费老詹的巅峰这场比赛詹姆斯下半场打的很好吗?不是落后都不坚决打了?过了半场就传 能不能自己打发自虎扑Android客户端,68
247楼,2018/4/21 9:39,Hoshea,博杨—三井寿—波格丹诺维奇发自虎扑Android客户端,0
248楼,2018/4/21 9:39,乐邦詹天佑23,说句 泰伦卢下课，没人骂吧发自虎扑iPhone客户端,0
249楼,2018/4/21 9:39,Lembor,下一场加油，发自虎扑iPhone客户端,0
250楼,2018/4/21 9:39,雪茄会再次点燃,博格丹诺维奇太神了！！发自虎扑iPhone客户端,0
251楼,2018/4/21 9:39,刺入我心2,这剧本我见过啊发自虎扑iPhone客户端,0
252楼,2018/4/21 9:39,tc941,引用3楼 @舒槑i楚南 发表的:当被防的只有詹姆斯敢运球的时候，这比赛就真的难了，作为骑士球迷看球，领先了也累，落后了也累。累了。。。骑蜜真的累了。。不好意思，说错了，是詹密。,487
253楼,2018/4/21 9:39,到底谁先动的手,服了。       发自虎扑iPhone客户端,0
254楼,2018/4/21 9:39,你要干啥呢,超远三分把我看湿了，我奇的旧将，希望越打越好发自虎扑iPhone客户端,0
255楼,2018/4/21 9:39,chichiwzh,引用3楼 @舒槑i楚南 发表的:当被防的只有詹姆斯敢运球的时候，这比赛就真的难了，作为骑士球迷看球，领先了也累，落后了也累。骑士阵容能打球的也不少。怎么就全成了看戏的……发自虎扑Android客户端,71
256楼,2018/4/21 9:39,waterman10,真的凉凉 心疼发自虎扑iPhone客户端,0
257楼,2018/4/21 9:39,红魔爱科比和库里,引用86楼 @消失的客人 发表的:王子星：骑士这什么防守！苏群：整场不都这样么…………手瓢，刚才打错了那是王子星说的发自虎扑Android客户端,996
258楼,2018/4/21 9:39,安灯泡总冠军,苏群:罚进两个跟一个是一回事儿。。。。黑人问号脸。。。。？？？发自虎扑Android客户端,0
259楼,2018/4/21 9:39,阿尔法克,讲个笑话，骑士总冠军发自虎扑iPhone客户端,0
260楼,2018/4/21 9:39,香山湖水怪小米,引用86楼 @消失的客人 发表的:王子星：骑士这什么防守！苏群：整场不都这样么…………手瓢，刚才打错了不是王子星吗？发自虎扑Android客户端,99
261楼,2018/4/21 9:39,el_drose,卢：我觉得我们防守很好，连续三场让对方没有过100发自虎扑iPhone客户端,0
262楼,2018/4/21 9:39,狼王的心,老詹尽力了。发自虎扑Android客户端,0
263楼,2018/4/21 9:39,愿De壹人心,好失望 透心凉！！！！！发自虎扑Android客户端,0
264楼,2018/4/21 9:39,kingtop,詹姆斯牛！！泰伦撸牛！发自虎扑iPhone客户端,0
265楼,2018/4/21 9:39,风中追风11,老詹真的尽力了啊发自虎扑iPhone客户端,0
266楼,2018/4/21 9:39,五冠卡哇伊,博格牛逼！发自虎扑Android客户端,0
267楼,2018/4/21 9:39,美国陈奕迅迈尔斯特纳,詹姆斯加盟火箭吧发自虎扑Android客户端,0
268楼,2018/4/21 9:39,Tankisken,騎士問題真的在jrjr 跑位很好但不會出球！发自虎扑iPhone客户端,0
269楼,2018/4/21 9:39,步行街扛把孑,博格丹诺维奇牛逼！！发自虎扑Android客户端,0
270楼,2018/4/21 9:39,渴睡的七七,吾皇真心带不动现在这群队友了……发自虎扑iPhone客户端,0
271楼,2018/4/21 9:39,马刺那个2号别装逼了,有点难受，加油骑士发自虎扑iPhone客户端,0
272楼,2018/4/21 9:39,骑士lbj663,这比赛我想哭发自虎扑iPhone客户端,0
273楼,2018/4/21 9:39,ppwj,季后赛都能让人领先17分追回来，泰伦卢是猪发自虎扑iPhone客户端,1
274楼,2018/4/21 9:39,任小东NO13,博扬这一个个的三分啊……杀人诛心发自虎扑Android客户端,0
275楼,2018/4/21 9:39,zxl紫金王朝,jr出手的那一刻，步行者就稳了 ,0
276楼,2018/4/21 9:39,单神手,最后几分钟，除了詹姆斯，真的太挣扎了发自虎扑iPhone客户端,0
277楼,2018/4/21 9:39,托尼阿伦乔金诺阿,你们的詹姆斯这么厉害，明年来我溜马吧 dw我们有小dw，博士我们有陈奕迅，（飘外）迈克米勒我们有博格达～印第安纳，你没有来过的船新版本，只需体验3番钟！发自手机虎扑 m.hupu.com,0
278楼,2018/4/21 9:39,闭眼看清世界,看完我只感慨欧文爸爸我好想你发自虎扑iPhone客户端,0
279楼,2018/4/21 9:39,哎哟wo艹,JR真巨头。。。发自虎扑iPhone客户端,0
280楼,2018/4/21 9:39,posionbaby,猪么一群都是发自虎扑iPhone客户端,0
281楼,2018/4/21 9:39,火力要全开,引用2楼 @牛顿说詹在巨人肩膀上 发表的:真的想要让老詹场场拿45分才能赢球么，今天又打了42分钟了，又要进攻又要防守还要被对面打死，还想要老詹做什么！！鲈鱼这种教练真是浪费老詹的巅峰詹姆斯尽力了，队友真投不进外线篮啊！！！全队除了詹姆斯和乐福，其他人三分20投2中？！！！这次真的是“xx尽力了，队友xxx”的现实版了，唉发自虎扑iPhone客户端,15
282楼,2018/4/21 9:39,央视记者报道讲,泰伦卢:我们连续三场让对手得分不过百，我们防守很棒。今天是连续四场了，棒棒哒。只不过步行者更棒发自虎扑Android客户端,0
285楼,2018/4/21 9:39,真噁心,最后时刻连着四个三分不进加一个篮下漏防真的看呆我了…只要詹姆斯命中率低于60，骑士肯定输球… 真心羡慕哈登，发挥不好还有队友顶着，詹姆斯别说发挥一般，哪怕超神发挥也不一定能赢，同样都是詹姆斯，为什么差距这么大发自虎扑iPhone客户端,1
286楼,2018/4/21 9:39,Royaluna,清蒸鲈鱼了解一下？发自虎扑iPhone客户端,0
287楼,2018/4/21 9:39,LBJorwade,打个鬼诶，真的是发自虎扑Android客户端,0
288楼,2018/4/21 9:39,向西又向北,老詹太累了，能做的他都做了发自虎扑Android客户端,0
289楼,2018/4/21 9:39,做人要稳,这个防守，我是真的看不懂，鲈鱼总冠军发自虎扑Android客户端,0
290楼,2018/4/21 9:39,分手无大师,博格达诺维奇手撑着地，脸都贴进詹姆斯的裤裆里了。杨顶防老詹到中线逼出一个走步，捶足顿胸。奥迪因为乐福的把球带走没有及时发出球，狠狠的把球从乐福手里捣走。步行者所有球员卯足了劲就是要拿下这场比赛，从半场落后两位数到逆转，这场比赛的精气神步行者球员的表现比骑士这群佛系打球的球员不知道高到哪里去了。感谢你们曾经看轻我，也许在前任格兰杰，乔治们没有完成的使命，这一次我们要做到了。今晚这群小伙子值得所有人为他们骄傲。发自手机虎扑 m.hupu.com,3
291楼,2018/4/21 9:39,conna1412kid,无话可说，骑士还是趁早回家吧，这个赛季真的太失败了发自虎扑Android客户端,0
292楼,2018/4/21 9:39,淘宝雷,一个打四个看，剩下五个在防守发自虎扑iPhone客户端,0
293楼,2018/4/21 9:39,miracle00,jr最后想当英雄，可惜发自虎扑iPhone客户端,0
294楼,2018/4/21 9:39,Klose-DEU,步行者真的是有硬刚老詹的基因啊！前有乔治，现有博格丹诺维奇，神仙打架，精彩精彩发自虎扑iPhone客户端,0
295楼,2018/4/21 9:39,四分的库里,引用4楼 @凯文摩尔 发表的:JR真厉害，先是让达伦科里森跑到后场拖延了时间，再来一个惊天地泣鬼神的最后一球，大写的服关键时刻除了老詹身后除了乐福没有一个人可以站出来，哎！这下好了，有詹姆斯的球队第一次在季后赛首轮1-2落后，如果每场都要詹姆斯得40+才能赢球，今年还是到此为止吧。詹姆斯已经33岁了。不想再见到鲈鱼一脸懵逼的站在场边了，真心的。jr就是本事小脾气大发自虎扑Android客户端,5
296楼,2018/4/21 9:39,大鸡大神无与伦比,唉 骑士啊 到底该拿什么拯救我骑啊发自虎扑iPhone客户端,0
297楼,2018/4/21 9:39,gyshot,爽！！！加油遛马！！！发自虎扑Android客户端,0
298楼,2018/4/21 9:39,干羊能手,老詹今年可以走了，鲈鱼除了操詹姆斯还会做什么，没有队友可以站出来发自虎扑iPhone客户端,0
299楼,2018/4/21 9:39,恰个豆沙包,博扬是真的赢心疼老詹发自虎扑iPhone客户端,0
300楼,2018/4/21 9:39,波动仔,jr 厉害了,0
301楼,2018/4/21 9:39,hachi小八,最后关头真的谁都指望不上。发自虎扑Android客户端,0
302楼,2018/4/21 9:39,风骚我科,骑士其他人真的是饭桶…发自虎扑iPhone客户端,0
303楼,2018/4/21 9:39,pardsonic,老詹还是多笑一笑吧，身体重要发自虎扑iPhone客户端,0
304楼,2018/4/21 9:39,德文布克接受采访时说,JR最后一投为什么不传给詹姆斯或者克拉克森啊 非要自己投？中立球迷感觉都看不下去了发自虎扑iPhone客户端,0
305楼,2018/4/21 9:39,麦科佐敦,卢：我尽力了！发自虎扑Android客户端,0
